Location,Bad Langensalza,EDEB,51.1294298,10.6225368
Location,Amoneburg Airfield,EDEC,50.7900209,8.906573
Location,Erbendorf Airfield,EDED,49.8438103,12.0676943
Location,Altfeld Airport,EDEE,49.8333385,9.5367385
Location,Gotha-Ost,EDEG,50.9692284,10.7281644
Location,Herrenteich,EDEH,49.3470499,8.4894304
Location,Hienheim Airfield,EDEI,48.8778854,11.7603423
Location,Aßlarer Hutte Airfield,EDEJ,50.5998999,8.4439
Location,Braunfels Airfield,EDEK,50.5245441,8.3923846
Location,Langenlonsheim,EDEL,49.9097544,7.9063922
Location,Mosenberg,EDEM,51.0627342,9.4220085
Location,Bad Hersfeld,EDEN,50.8438162,9.7074288
Location,Heppenheim,EDEP,49.624485,8.6193313
Location,Muhlhausen,EDEQ,51.2133176,10.5407863
Location,Wasserkuppe,EDER,50.4981213,9.9479967
Location,Gießen Airfield,EDET,50.6053528,8.7279081
Location,Bensheimer Stadtwiessen Airfield,EDEU,49.6891523,8.5846021
Location,Pfingstweide Airfield,EDEV,50.4356819,8.62067
Location,Walldurn,EDEW,49.5790434,9.3968824
Location,Platzer Airfield,EDEX,50.7111167,9.7391281
Location,Stauffenbuhl Airfield,EDEY,51.1603871,10.0478775
Location,Michelbach Airfield,EDEZ,50.2324086,8.0811711
Location,Anspach/Taunus,EDFA,50.290536,8.539554
Location,Aschaffenburg,EDFC,49.939179,9.0632571
Location,Grasberg,EDFD,50.3063068,10.2268801
Location,Brannenburg Airfield,EDFF,47.7401096,12.1150102
Location,Gelnhausen,EDFG,50.1984346,9.1741557
Location,Hirzenhain,EDFI,50.7876039,8.3926366
Location,Lager Hammelburg,EDFJ,50.0972515,9.8809233
Location,Bad Kissingen,EDFK,50.2086888,10.0676842
Location,Lutzellinden,EDFL,50.5433886,8.5908793
Location,Marburg-Schonstadt,EDFN,50.8744596,8.8149524
Location,Ober-Morlen,EDFP,50.3621234,8.7113578
Location,Allendorf/Eder,EDFQ,51.0342003,8.67887
Location,Rothenburg O.D. Tauber,EDFR,49.3911526,10.2184365
Location,Schweinfurt Sud,EDFS,50.0112485,10.2441428
Location,Mainbullau,EDFU,49.6931627,9.1803872
Location,Worms,EDFV,49.6049216,8.3667043
Location,Schenkenturm,EDFW,49.8169584,9.8979963
Location,Hockenheim,EDFX,49.324501,8.531987
Location,Elz,EDFY,50.4284326,8.0152589
Location,Ailertchen,EDGA,50.5947843,7.9470203
Location,Breitscheid,EDGB,50.6769367,8.1694738
Location,Füssen Glider Airfield,EDGD,47.5829991,10.6899372
Location,Fulda-Jossa,EDGF,50.4756003,9.4392087
Location,Geitau Airfield,EDGG,47.6800385,11.9621644
Location,Hettstadt,EDGH,49.798034,9.8332122
Location,Buhlhof,EDGI,49.3219307,9.6655603
Location,Ochsenfurt,EDGJ,49.6721377,10.0740323
Location,Korbach,EDGK,51.2545928,8.8775701
Location,Oppenheim,EDGP,49.8467241,8.3779085
Location,Schameder,EDGQ,51.0010357,8.3081153
Location,Giessen-Reiskirchen,EDGR,50.5680124,8.8694126
Location,Bottenhorn,EDGT,50.7933283,8.4641915
Location,Unterschupf,EDGU,49.5157354,9.6693645
Location,Greding Airfield,EDGV,49.0632428,11.2896657
